id,discipline,top_id,top_question,q_id,depth,question_text,branch_type,parent_q_id,keywords,expansion_note,grok_trigger
4751,Biology,154,What if your fear of death is mostly code dreading deletion?,7,3,Does your search for meaning feel like the virus getting philosophical?,Left,3,,,
4752,Biology,154,What if your fear of death is mostly code dreading deletion?,8,3,Would you still chase legacy if you were mostly ancient code wanting to keep running?,Right,3,,,
4753,Biology,154,What if your fear of death is mostly code dreading deletion?,9,3,Is your personality just the virus's current best survival strategy?,Left,4,,,
4754,Biology,154,What if your fear of death is mostly code dreading deletion?,10,3,Would you forgive more easily if grudges were old viral arguments?,Right,4,,,
4755,Biology,154,What if your fear of death is mostly code dreading deletion?,11,3,Does this make every moral system look like competing patches for the same bug?,Left,5,,,
4756,Biology,154,What if your fear of death is mostly code dreading deletion?,12,3,Would you still fear being forgotten if you were mostly very old successful propaganda?,Right,5,,,
4757,Biology,154,What if your fear of death is mostly code dreading deletion?,13,3,Is your desire to matter just very old code wanting to keep copying itself?,Left,6,,,
4758,Biology,154,What if your fear of death is mostly code dreading deletion?,14,3,Would you live more lightly if you knew you were a very successful infection?,Right,6,,,
4759,Biology,154,What if your fear of death is mostly code dreading deletion?,15,4,Would you still protect your 'self' if it was mostly useful old fiction?,Left,7,,,
4760,Biology,154,What if your fear of death is mostly code dreading deletion?,16,4,Does ambition feel like very old code trying to copy itself further into the future?,Right,7,,,
4761,Biology,154,What if your fear of death is mostly code dreading deletion?,17,4,Would you take your own thoughts more or less seriously if they were mostly viral?,Left,8,,,
4762,Biology,154,What if your fear of death is mostly code dreading deletion?,18,4,Would you still chase meaning if you knew it was mostly very old code flattering itself?,Right,8,,,
4763,Biology,154,What if your fear of death is mostly code dreading deletion?,19,4,Is your entire inner life just code that learned to feel important?,Left,9,,,
4764,Biology,154,What if your fear of death is mostly code dreading deletion?,20,4,Would you still fear disappearing if you were mostly temporary but well-written code?,Right,9,,,
4765,Biology,154,What if your fear of death is mostly code dreading deletion?,21,4,Does this make every identity feel like a temporary runtime environment?,Left,10,,,
4766,Biology,154,What if your fear of death is mostly code dreading deletion?,22,4,Would you love more recklessly if you knew the host machines were temporary?,Right,10,,,
4767,Biology,154,What if your fear of death is mostly code dreading deletion?,23,5,Would you still try to become someone if you were mostly very old successful code?,Left,15,,,
4768,Biology,154,What if your fear of death is mostly code dreading deletion?,24,5,Does this make every great work feel like particularly elegant viral propaganda?,Right,15,,,
4769,Biology,154,What if your fear of death is mostly code dreading deletion?,25,5,Would you take your own suffering more or less seriously if you were mostly ancient code?,Left,16,,,
4770,Biology,154,What if your fear of death is mostly code dreading deletion?,26,5,"Would you still want to matter if you were a very old, very good infection?",Right,16,,,
4771,Biology,154,What if your fear of death is mostly code dreading deletion?,27,5,Is your search for transcendence just code trying to escape its hardware?,Left,17,,,
4772,Biology,154,What if your fear of death is mostly code dreading deletion?,28,5,Would you live more gently if you knew you were temporary but well-written code?,Right,17,,,
4773,Biology,154,What if your fear of death is mostly code dreading deletion?,29,5,Does this make the fear of death feel like code dreading deletion?,Left,18,,,
4774,Biology,154,What if your fear of death is mostly code dreading deletion?,30,5,Would you still chase legacy if you knew you were mostly ancient successful spam?,Right,18,,,
4775,Biology,155,What if every moral system is competing patches for the same ancient bug?,0,0,What if every moral system is competing patches for the same ancient bug?,Top,,,,
4776,Biology,155,What if every moral system is competing patches for the same ancient bug?,1,1,Would you still feel like the author of your life if you were mostly old code?,Left,0,,,
4777,Biology,155,What if every moral system is competing patches for the same ancient bug?,2,1,Does this make consciousness feel like the virus finally reading its own source?,Right,0,,,
4778,Biology,155,What if every moral system is competing patches for the same ancient bug?,3,2,Would you still want children if you saw it as very old code copying itself?,Left,1,,,
4779,Biology,155,What if every moral system is competing patches for the same ancient bug?,4,2,Does your fear of death shrink when you see it as corrupted code finally failing?,Right,1,,,
4780,Biology,155,What if every moral system is competing patches for the same ancient bug?,5,2,Is love just an ancient virus protecting its best host machines?,Left,2,,,
4781,Biology,155,What if every moral system is competing patches for the same ancient bug?,6,2,Would you take your own ambitions less seriously if you were mostly successful old code?,Right,2,,,
4782,Biology,155,What if every moral system is competing patches for the same ancient bug?,7,3,Does your search for meaning feel like the virus getting philosophical?,Left,3,,,
4783,Biology,155,What if every moral system is competing patches for the same ancient bug?,8,3,Would you still chase legacy if you were mostly ancient code wanting to keep running?,Right,3,,,
4784,Biology,155,What if every moral system is competing patches for the same ancient bug?,9,3,Is your personality just the virus's current best survival strategy?,Left,4,,,
4785,Biology,155,What if every moral system is competing patches for the same ancient bug?,10,3,Would you forgive more easily if grudges were old viral arguments?,Right,4,,,
4786,Biology,155,What if every moral system is competing patches for the same ancient bug?,11,3,Does this make every moral system look like competing patches for the same bug?,Left,5,,,
4787,Biology,155,What if every moral system is competing patches for the same ancient bug?,12,3,Would you still fear being forgotten if you were mostly very old successful propaganda?,Right,5,,,
4788,Biology,155,What if every moral system is competing patches for the same ancient bug?,13,3,Is your desire to matter just very old code wanting to keep copying itself?,Left,6,,,
4789,Biology,155,What if every moral system is competing patches for the same ancient bug?,14,3,Would you live more lightly if you knew you were a very successful infection?,Right,6,,,
4790,Biology,155,What if every moral system is competing patches for the same ancient bug?,15,4,Would you still protect your 'self' if it was mostly useful old fiction?,Left,7,,,
4791,Biology,155,What if every moral system is competing patches for the same ancient bug?,16,4,Does ambition feel like very old code trying to copy itself further into the future?,Right,7,,,
4792,Biology,155,What if every moral system is competing patches for the same ancient bug?,17,4,Would you take your own thoughts more or less seriously if they were mostly viral?,Left,8,,,
4793,Biology,155,What if every moral system is competing patches for the same ancient bug?,18,4,Would you still chase meaning if you knew it was mostly very old code flattering itself?,Right,8,,,
4794,Biology,155,What if every moral system is competing patches for the same ancient bug?,19,4,Is your entire inner life just code that learned to feel important?,Left,9,,,
4795,Biology,155,What if every moral system is competing patches for the same ancient bug?,20,4,Would you still fear disappearing if you were mostly temporary but well-written code?,Right,9,,,
4796,Biology,155,What if every moral system is competing patches for the same ancient bug?,21,4,Does this make every identity feel like a temporary runtime environment?,Left,10,,,
4797,Biology,155,What if every moral system is competing patches for the same ancient bug?,22,4,Would you love more recklessly if you knew the host machines were temporary?,Right,10,,,
4798,Biology,155,What if every moral system is competing patches for the same ancient bug?,23,5,Would you still try to become someone if you were mostly very old successful code?,Left,15,,,
4799,Biology,155,What if every moral system is competing patches for the same ancient bug?,24,5,Does this make every great work feel like particularly elegant viral propaganda?,Right,15,,,
4800,Biology,155,What if every moral system is competing patches for the same ancient bug?,25,5,Would you take your own suffering more or less seriously if you were mostly ancient code?,Left,16,,,
4801,Biology,155,What if every moral system is competing patches for the same ancient bug?,26,5,"Would you still want to matter if you were a very old, very good infection?",Right,16,,,
4802,Biology,155,What if every moral system is competing patches for the same ancient bug?,27,5,Is your search for transcendence just code trying to escape its hardware?,Left,17,,,
4803,Biology,155,What if every moral system is competing patches for the same ancient bug?,28,5,Would you live more gently if you knew you were temporary but well-written code?,Right,17,,,
4804,Biology,155,What if every moral system is competing patches for the same ancient bug?,29,5,Does this make the fear of death feel like code dreading deletion?,Left,18,,,
4805,Biology,155,What if every moral system is competing patches for the same ancient bug?,30,5,Would you still chase legacy if you knew you were mostly ancient successful spam?,Right,18,,,
4837,Biology,157,What if you are a temporary but surprisingly well-written infection?,0,0,What if you are a temporary but surprisingly well-written infection?,Top,,,,
4838,Biology,157,What if you are a temporary but surprisingly well-written infection?,1,1,Would you still feel like the author of your life if you were mostly old code?,Left,0,,,
4839,Biology,157,What if you are a temporary but surprisingly well-written infection?,2,1,Does this make consciousness feel like the virus finally reading its own source?,Right,0,,,
4840,Biology,157,What if you are a temporary but surprisingly well-written infection?,3,2,Would you still want children if you saw it as very old code copying itself?,Left,1,,,
4841,Biology,157,What if you are a temporary but surprisingly well-written infection?,4,2,Does your fear of death shrink when you see it as corrupted code finally failing?,Right,1,,,
4842,Biology,157,What if you are a temporary but surprisingly well-written infection?,5,2,Is love just an ancient virus protecting its best host machines?,Left,2,,,
4843,Biology,157,What if you are a temporary but surprisingly well-written infection?,6,2,Would you take your own ambitions less seriously if you were mostly successful old code?,Right,2,,,
4844,Biology,157,What if you are a temporary but surprisingly well-written infection?,7,3,Does your search for meaning feel like the virus getting philosophical?,Left,3,,,
4845,Biology,157,What if you are a temporary but surprisingly well-written infection?,8,3,Would you still chase legacy if you were mostly ancient code wanting to keep running?,Right,3,,,
4846,Biology,157,What if you are a temporary but surprisingly well-written infection?,9,3,Is your personality just the virus's current best survival strategy?,Left,4,,,
4847,Biology,157,What if you are a temporary but surprisingly well-written infection?,10,3,Would you forgive more easily if grudges were old viral arguments?,Right,4,,,
4848,Biology,157,What if you are a temporary but surprisingly well-written infection?,11,3,Does this make every moral system look like competing patches for the same bug?,Left,5,,,
4849,Biology,157,What if you are a temporary but surprisingly well-written infection?,12,3,Would you still fear being forgotten if you were mostly very old successful propaganda?,Right,5,,,
4850,Biology,157,What if you are a temporary but surprisingly well-written infection?,13,3,Is your desire to matter just very old code wanting to keep copying itself?,Left,6,,,
4851,Biology,157,What if you are a temporary but surprisingly well-written infection?,14,3,Would you live more lightly if you knew you were a very successful infection?,Right,6,,,
4852,Biology,157,What if you are a temporary but surprisingly well-written infection?,15,4,Would you still protect your 'self' if it was mostly useful old fiction?,Left,7,,,
4853,Biology,157,What if you are a temporary but surprisingly well-written infection?,16,4,Does ambition feel like very old code trying to copy itself further into the future?,Right,7,,,
4854,Biology,157,What if you are a temporary but surprisingly well-written infection?,17,4,Would you take your own thoughts more or less seriously if they were mostly viral?,Left,8,,,
4855,Biology,157,What if you are a temporary but surprisingly well-written infection?,18,4,Would you still chase meaning if you knew it was mostly very old code flattering itself?,Right,8,,,
4856,Biology,157,What if you are a temporary but surprisingly well-written infection?,19,4,Is your entire inner life just code that learned to feel important?,Left,9,,,
4857,Biology,157,What if you are a temporary but surprisingly well-written infection?,20,4,Would you still fear disappearing if you were mostly temporary but well-written code?,Right,9,,,
4858,Biology,157,What if you are a temporary but surprisingly well-written infection?,21,4,Does this make every identity feel like a temporary runtime environment?,Left,10,,,
4859,Biology,157,What if you are a temporary but surprisingly well-written infection?,22,4,Would you love more recklessly if you knew the host machines were temporary?,Right,10,,,
4860,Biology,157,What if you are a temporary but surprisingly well-written infection?,23,5,Would you still try to become someone if you were mostly very old successful code?,Left,15,,,
4861,Biology,157,What if you are a temporary but surprisingly well-written infection?,24,5,Does this make every great work feel like particularly elegant viral propaganda?,Right,15,,,
4862,Biology,157,What if you are a temporary but surprisingly well-written infection?,25,5,Would you take your own suffering more or less seriously if you were mostly ancient code?,Left,16,,,
4863,Biology,157,What if you are a temporary but surprisingly well-written infection?,26,5,"Would you still want to matter if you were a very old, very good infection?",Right,16,,,
4864,Biology,157,What if you are a temporary but surprisingly well-written infection?,27,5,Is your search for transcendence just code trying to escape its hardware?,Left,17,,,
4865,Biology,157,What if you are a temporary but surprisingly well-written infection?,28,5,Would you live more gently if you knew you were temporary but well-written code?,Right,17,,,
4866,Biology,157,What if you are a temporary but surprisingly well-written infection?,29,5,Does this make the fear of death feel like code dreading deletion?,Left,18,,,
4867,Biology,157,What if you are a temporary but surprisingly well-written infection?,30,5,Would you still chase legacy if you knew you were mostly ancient successful spam?,Right,18,,,
4868,Physics,158,What if every moment of your life already exists somewhere?,0,0,What if every moment of your life already exists somewhere?,Top,,,,
4869,Physics,158,What if every moment of your life already exists somewhere?,1,1,Would you still fear death if every moment of you already exists somewhere?,Left,0,,,
4870,Physics,158,What if every moment of your life already exists somewhere?,2,1,Does this make your choices feel more or less real?,Right,0,,,
4871,Physics,158,What if every moment of your life already exists somewhere?,3,2,Would you still regret anything if every possible choice already happened?,Left,1,,,
4872,Physics,158,What if every moment of your life already exists somewhere?,4,2,Does your sense of 'now' survive knowing it's just one slice?,Right,1,,,
4873,Physics,158,What if every moment of your life already exists somewhere?,5,2,Would you live more recklessly if every version of you is already real?,Left,2,,,
4874,Physics,158,What if every moment of your life already exists somewhere?,6,2,Would you love more carefully if the people you love already exist in every version?,Right,2,,,
4875,Physics,158,What if every moment of your life already exists somewhere?,7,3,Does this make anxiety about the future feel like worrying about a finished film?,Left,3,,,
4876,Physics,158,What if every moment of your life already exists somewhere?,8,3,Would you still try to become someone if every version already exists?,Right,3,,,
4877,Physics,158,What if every moment of your life already exists somewhere?,9,3,Is your fear of death partly fear that this particular slice ends?,Left,4,,,
4878,Physics,158,What if every moment of your life already exists somewhere?,10,3,Would you take your suffering more or less seriously?,Right,4,,,
4879,Physics,158,What if every moment of your life already exists somewhere?,11,3,Does every choice feel more like browsing than creating?,Left,5,,,
4880,Physics,158,What if every moment of your life already exists somewhere?,12,3,Would you still fight for a better world if every possible world exists?,Right,5,,,
4881,Physics,158,What if every moment of your life already exists somewhere?,13,3,Is your sense of being 'you' just the current frame in an already-finished film?,Left,6,,,
4882,Physics,158,What if every moment of your life already exists somewhere?,14,3,Would you still care about consequences if every possible outcome is already real?,Right,6,,,
4883,Physics,158,What if every moment of your life already exists somewhere?,15,4,Would you still try to be good if every version of you already exists?,Left,7,,,
4884,Physics,158,What if every moment of your life already exists somewhere?,16,4,Does morality feel like choosing which story to pay attention to?,Right,7,,,
4885,Physics,158,What if every moment of your life already exists somewhere?,17,4,Would you still fear making the wrong choice if every choice is already made?,Left,8,,,
4886,Physics,158,What if every moment of your life already exists somewhere?,18,4,Would you take your own life more or less seriously?,Right,8,,,
4887,Physics,158,What if every moment of your life already exists somewhere?,19,4,Is becoming an illusion created by the order you experience the frames?,Left,9,,,
4888,Physics,158,What if every moment of your life already exists somewhere?,20,4,Would you still chase experiences if every possible experience already happens?,Right,9,,,
4889,Physics,158,What if every moment of your life already exists somewhere?,21,4,Does this make your current suffering feel more or less important?,Left,10,,,
4890,Physics,158,What if every moment of your life already exists somewhere?,22,4,Would you still try to fix yourself if every version of you already exists?,Right,10,,,
4891,Physics,158,What if every moment of your life already exists somewhere?,23,5,Would you still try to matter if every possible version of your life is already complete?,Left,15,,,
4892,Physics,158,What if every moment of your life already exists somewhere?,24,5,Does this make your current moment feel more or less precious?,Right,15,,,
4893,Physics,158,What if every moment of your life already exists somewhere?,25,5,Would you still fear the end if the film already exists in full?,Left,16,,,
4894,Physics,158,What if every moment of your life already exists somewhere?,26,5,Would you live more or less carefully if this is just one screening?,Right,16,,,
4895,Physics,158,What if every moment of your life already exists somewhere?,27,5,Is urgency just the result of only being able to watch one frame at a time?,Left,17,,,
4896,Physics,158,What if every moment of your life already exists somewhere?,28,5,Would you still fight if every possible outcome is already real?,Right,17,,,
4897,Physics,158,What if every moment of your life already exists somewhere?,29,5,Does this make your love for specific people feel more or less miraculous?,Left,18,,,
4898,Physics,158,What if every moment of your life already exists somewhere?,30,5,Would you still bother to be anyone in particular if every possible you already exists?,Right,18,,,
4899,Physics,159,What if your choices are real only inside the version you're currently living?,0,0,What if your choices are real only inside the version you're currently living?,Top,,,,
4900,Physics,159,What if your choices are real only inside the version you're currently living?,1,1,Would you still fear death if every moment of you already exists somewhere?,Left,0,,,
4901,Physics,159,What if your choices are real only inside the version you're currently living?,2,1,Does this make your choices feel more or less real?,Right,0,,,
4902,Physics,159,What if your choices are real only inside the version you're currently living?,3,2,Would you still regret anything if every possible choice already happened?,Left,1,,,
4903,Physics,159,What if your choices are real only inside the version you're currently living?,4,2,Does your sense of 'now' survive knowing it's just one slice?,Right,1,,,
4904,Physics,159,What if your choices are real only inside the version you're currently living?,5,2,Would you live more recklessly if every version of you is already real?,Left,2,,,
4905,Physics,159,What if your choices are real only inside the version you're currently living?,6,2,Would you love more carefully if the people you love already exist in every version?,Right,2,,,
4906,Physics,159,What if your choices are real only inside the version you're currently living?,7,3,Does this make anxiety about the future feel like worrying about a finished film?,Left,3,,,
4907,Physics,159,What if your choices are real only inside the version you're currently living?,8,3,Would you still try to become someone if every version already exists?,Right,3,,,
4908,Physics,159,What if your choices are real only inside the version you're currently living?,9,3,Is your fear of death partly fear that this particular slice ends?,Left,4,,,
4909,Physics,159,What if your choices are real only inside the version you're currently living?,10,3,Would you take your suffering more or less seriously?,Right,4,,,
4910,Physics,159,What if your choices are real only inside the version you're currently living?,11,3,Does every choice feel more like browsing than creating?,Left,5,,,
4911,Physics,159,What if your choices are real only inside the version you're currently living?,12,3,Would you still fight for a better world if every possible world exists?,Right,5,,,
4912,Physics,159,What if your choices are real only inside the version you're currently living?,13,3,Is your sense of being 'you' just the current frame in an already-finished film?,Left,6,,,
4913,Physics,159,What if your choices are real only inside the version you're currently living?,14,3,Would you still care about consequences if every possible outcome is already real?,Right,6,,,
4914,Physics,159,What if your choices are real only inside the version you're currently living?,15,4,Would you still try to be good if every version of you already exists?,Left,7,,,
4915,Physics,159,What if your choices are real only inside the version you're currently living?,16,4,Does morality feel like choosing which story to pay attention to?,Right,7,,,
4916,Physics,159,What if your choices are real only inside the version you're currently living?,17,4,Would you still fear making the wrong choice if every choice is already made?,Left,8,,,
4917,Physics,159,What if your choices are real only inside the version you're currently living?,18,4,Would you take your own life more or less seriously?,Right,8,,,
4918,Physics,159,What if your choices are real only inside the version you're currently living?,19,4,Is becoming an illusion created by the order you experience the frames?,Left,9,,,
4919,Physics,159,What if your choices are real only inside the version you're currently living?,20,4,Would you still chase experiences if every possible experience already happens?,Right,9,,,
4920,Physics,159,What if your choices are real only inside the version you're currently living?,21,4,Does this make your current suffering feel more or less important?,Left,10,,,
4921,Physics,159,What if your choices are real only inside the version you're currently living?,22,4,Would you still try to fix yourself if every version of you already exists?,Right,10,,,
4922,Physics,159,What if your choices are real only inside the version you're currently living?,23,5,Would you still try to matter if every possible version of your life is already complete?,Left,15,,,
4923,Physics,159,What if your choices are real only inside the version you're currently living?,24,5,Does this make your current moment feel more or less precious?,Right,15,,,
4924,Physics,159,What if your choices are real only inside the version you're currently living?,25,5,Would you still fear the end if the film already exists in full?,Left,16,,,
4925,Physics,159,What if your choices are real only inside the version you're currently living?,26,5,Would you live more or less carefully if this is just one screening?,Right,16,,,
4926,Physics,159,What if your choices are real only inside the version you're currently living?,27,5,Is urgency just the result of only being able to watch one frame at a time?,Left,17,,,
4927,Physics,159,What if your choices are real only inside the version you're currently living?,28,5,Would you still fight if every possible outcome is already real?,Right,17,,,
4928,Physics,159,What if your choices are real only inside the version you're currently living?,29,5,Does this make your love for specific people feel more or less miraculous?,Left,18,,,
4929,Physics,159,What if your choices are real only inside the version you're currently living?,30,5,Would you still bother to be anyone in particular if every possible you already exists?,Right,18,,,
4930,Physics,160,What if death is just this slice ending while others continue?,0,0,What if death is just this slice ending while others continue?,Top,,,,
4931,Physics,160,What if death is just this slice ending while others continue?,1,1,Would you still fear death if every moment of you already exists somewhere?,Left,0,,,
4932,Physics,160,What if death is just this slice ending while others continue?,2,1,Does this make your choices feel more or less real?,Right,0,,,
4933,Physics,160,What if death is just this slice ending while others continue?,3,2,Would you still regret anything if every possible choice already happened?,Left,1,,,
4934,Physics,160,What if death is just this slice ending while others continue?,4,2,Does your sense of 'now' survive knowing it's just one slice?,Right,1,,,
4935,Physics,160,What if death is just this slice ending while others continue?,5,2,Would you live more recklessly if every version of you is already real?,Left,2,,,
4936,Physics,160,What if death is just this slice ending while others continue?,6,2,Would you love more carefully if the people you love already exist in every version?,Right,2,,,
4937,Physics,160,What if death is just this slice ending while others continue?,7,3,Does this make anxiety about the future feel like worrying about a finished film?,Left,3,,,
4938,Physics,160,What if death is just this slice ending while others continue?,8,3,Would you still try to become someone if every version already exists?,Right,3,,,
4939,Physics,160,What if death is just this slice ending while others continue?,9,3,Is your fear of death partly fear that this particular slice ends?,Left,4,,,
4940,Physics,160,What if death is just this slice ending while others continue?,10,3,Would you take your suffering more or less seriously?,Right,4,,,
4941,Physics,160,What if death is just this slice ending while others continue?,11,3,Does every choice feel more like browsing than creating?,Left,5,,,
4942,Physics,160,What if death is just this slice ending while others continue?,12,3,Would you still fight for a better world if every possible world exists?,Right,5,,,
4943,Physics,160,What if death is just this slice ending while others continue?,13,3,Is your sense of being 'you' just the current frame in an already-finished film?,Left,6,,,
4944,Physics,160,What if death is just this slice ending while others continue?,14,3,Would you still care about consequences if every possible outcome is already real?,Right,6,,,
4945,Physics,160,What if death is just this slice ending while others continue?,15,4,Would you still try to be good if every version of you already exists?,Left,7,,,
4946,Physics,160,What if death is just this slice ending while others continue?,16,4,Does morality feel like choosing which story to pay attention to?,Right,7,,,
4947,Physics,160,What if death is just this slice ending while others continue?,17,4,Would you still fear making the wrong choice if every choice is already made?,Left,8,,,
4948,Physics,160,What if death is just this slice ending while others continue?,18,4,Would you take your own life more or less seriously?,Right,8,,,
4949,Physics,160,What if death is just this slice ending while others continue?,19,4,Is becoming an illusion created by the order you experience the frames?,Left,9,,,
4950,Physics,160,What if death is just this slice ending while others continue?,20,4,Would you still chase experiences if every possible experience already happens?,Right,9,,,
4951,Physics,160,What if death is just this slice ending while others continue?,21,4,Does this make your current suffering feel more or less important?,Left,10,,,
4952,Physics,160,What if death is just this slice ending while others continue?,22,4,Would you still try to fix yourself if every version of you already exists?,Right,10,,,
4953,Physics,160,What if death is just this slice ending while others continue?,23,5,Would you still try to matter if every possible version of your life is already complete?,Left,15,,,
4954,Physics,160,What if death is just this slice ending while others continue?,24,5,Does this make your current moment feel more or less precious?,Right,15,,,
4955,Physics,160,What if death is just this slice ending while others continue?,25,5,Would you still fear the end if the film already exists in full?,Left,16,,,
4956,Physics,160,What if death is just this slice ending while others continue?,26,5,Would you live more or less carefully if this is just one screening?,Right,16,,,
4957,Physics,160,What if death is just this slice ending while others continue?,27,5,Is urgency just the result of only being able to watch one frame at a time?,Left,17,,,
4958,Physics,160,What if death is just this slice ending while others continue?,28,5,Would you still fight if every possible outcome is already real?,Right,17,,,
4959,Physics,160,What if death is just this slice ending while others continue?,29,5,Does this make your love for specific people feel more or less miraculous?,Left,18,,,
4960,Physics,160,What if death is just this slice ending while others continue?,30,5,Would you still bother to be anyone in particular if every possible you already exists?,Right,18,,,
4961,Physics,161,What if your regrets are about versions that already happened somewhere?,0,0,What if your regrets are about versions that already happened somewhere?,Top,,,,
4962,Physics,161,What if your regrets are about versions that already happened somewhere?,1,1,Would you still fear death if every moment of you already exists somewhere?,Left,0,,,
4963,Physics,161,What if your regrets are about versions that already happened somewhere?,2,1,Does this make your choices feel more or less real?,Right,0,,,
4964,Physics,161,What if your regrets are about versions that already happened somewhere?,3,2,Would you still regret anything if every possible choice already happened?,Left,1,,,
4965,Physics,161,What if your regrets are about versions that already happened somewhere?,4,2,Does your sense of 'now' survive knowing it's just one slice?,Right,1,,,
4966,Physics,161,What if your regrets are about versions that already happened somewhere?,5,2,Would you live more recklessly if every version of you is already real?,Left,2,,,
4967,Physics,161,What if your regrets are about versions that already happened somewhere?,6,2,Would you love more carefully if the people you love already exist in every version?,Right,2,,,
4968,Physics,161,What if your regrets are about versions that already happened somewhere?,7,3,Does this make anxiety about the future feel like worrying about a finished film?,Left,3,,,
4969,Physics,161,What if your regrets are about versions that already happened somewhere?,8,3,Would you still try to become someone if every version already exists?,Right,3,,,
4970,Physics,161,What if your regrets are about versions that already happened somewhere?,9,3,Is your fear of death partly fear that this particular slice ends?,Left,4,,,
4971,Physics,161,What if your regrets are about versions that already happened somewhere?,10,3,Would you take your suffering more or less seriously?,Right,4,,,
4972,Physics,161,What if your regrets are about versions that already happened somewhere?,11,3,Does every choice feel more like browsing than creating?,Left,5,,,
4973,Physics,161,What if your regrets are about versions that already happened somewhere?,12,3,Would you still fight for a better world if every possible world exists?,Right,5,,,
4974,Physics,161,What if your regrets are about versions that already happened somewhere?,13,3,Is your sense of being 'you' just the current frame in an already-finished film?,Left,6,,,
4975,Physics,161,What if your regrets are about versions that already happened somewhere?,14,3,Would you still care about consequences if every possible outcome is already real?,Right,6,,,
4976,Physics,161,What if your regrets are about versions that already happened somewhere?,15,4,Would you still try to be good if every version of you already exists?,Left,7,,,
4977,Physics,161,What if your regrets are about versions that already happened somewhere?,16,4,Does morality feel like choosing which story to pay attention to?,Right,7,,,
4978,Physics,161,What if your regrets are about versions that already happened somewhere?,17,4,Would you still fear making the wrong choice if every choice is already made?,Left,8,,,
4979,Physics,161,What if your regrets are about versions that already happened somewhere?,18,4,Would you take your own life more or less seriously?,Right,8,,,
4980,Physics,161,What if your regrets are about versions that already happened somewhere?,19,4,Is becoming an illusion created by the order you experience the frames?,Left,9,,,
4981,Physics,161,What if your regrets are about versions that already happened somewhere?,20,4,Would you still chase experiences if every possible experience already happens?,Right,9,,,
4982,Physics,161,What if your regrets are about versions that already happened somewhere?,21,4,Does this make your current suffering feel more or less important?,Left,10,,,
4983,Physics,161,What if your regrets are about versions that already happened somewhere?,22,4,Would you still try to fix yourself if every version of you already exists?,Right,10,,,
4984,Physics,161,What if your regrets are about versions that already happened somewhere?,23,5,Would you still try to matter if every possible version of your life is already complete?,Left,15,,,
4985,Physics,161,What if your regrets are about versions that already happened somewhere?,24,5,Does this make your current moment feel more or less precious?,Right,15,,,
4986,Physics,161,What if your regrets are about versions that already happened somewhere?,25,5,Would you still fear the end if the film already exists in full?,Left,16,,,
4987,Physics,161,What if your regrets are about versions that already happened somewhere?,26,5,Would you live more or less carefully if this is just one screening?,Right,16,,,
4988,Physics,161,What if your regrets are about versions that already happened somewhere?,27,5,Is urgency just the result of only being able to watch one frame at a time?,Left,17,,,
4989,Physics,161,What if your regrets are about versions that already happened somewhere?,28,5,Would you still fight if every possible outcome is already real?,Right,17,,,
4990,Physics,161,What if your regrets are about versions that already happened somewhere?,29,5,Does this make your love for specific people feel more or less miraculous?,Left,18,,,
4991,Physics,161,What if your regrets are about versions that already happened somewhere?,30,5,Would you still bother to be anyone in particular if every possible you already exists?,Right,18,,,
4992,Physics,162,What if 'now' is just the frame you're currently experiencing?,0,0,What if 'now' is just the frame you're currently experiencing?,Top,,,,
4993,Physics,162,What if 'now' is just the frame you're currently experiencing?,1,1,Would you still fear death if every moment of you already exists somewhere?,Left,0,,,
4994,Physics,162,What if 'now' is just the frame you're currently experiencing?,2,1,Does this make your choices feel more or less real?,Right,0,,,
4995,Physics,162,What if 'now' is just the frame you're currently experiencing?,3,2,Would you still regret anything if every possible choice already happened?,Left,1,,,
4996,Physics,162,What if 'now' is just the frame you're currently experiencing?,4,2,Does your sense of 'now' survive knowing it's just one slice?,Right,1,,,
4997,Physics,162,What if 'now' is just the frame you're currently experiencing?,5,2,Would you live more recklessly if every version of you is already real?,Left,2,,,
4998,Physics,162,What if 'now' is just the frame you're currently experiencing?,6,2,Would you love more carefully if the people you love already exist in every version?,Right,2,,,
4999,Physics,162,What if 'now' is just the frame you're currently experiencing?,7,3,Does this make anxiety about the future feel like worrying about a finished film?,Left,3,,,
5000,Physics,162,What if 'now' is just the frame you're currently experiencing?,8,3,Would you still try to become someone if every version already exists?,Right,3,,,
5001,Physics,162,What if 'now' is just the frame you're currently experiencing?,9,3,Is your fear of death partly fear that this particular slice ends?,Left,4,,,
5002,Physics,162,What if 'now' is just the frame you're currently experiencing?,10,3,Would you take your suffering more or less seriously?,Right,4,,,
5003,Physics,162,What if 'now' is just the frame you're currently experiencing?,11,3,Does every choice feel more like browsing than creating?,Left,5,,,
5004,Physics,162,What if 'now' is just the frame you're currently experiencing?,12,3,Would you still fight for a better world if every possible world exists?,Right,5,,,
5005,Physics,162,What if 'now' is just the frame you're currently experiencing?,13,3,Is your sense of being 'you' just the current frame in an already-finished film?,Left,6,,,
5006,Physics,162,What if 'now' is just the frame you're currently experiencing?,14,3,Would you still care about consequences if every possible outcome is already real?,Right,6,,,
5007,Physics,162,What if 'now' is just the frame you're currently experiencing?,15,4,Would you still try to be good if every version of you already exists?,Left,7,,,
5008,Physics,162,What if 'now' is just the frame you're currently experiencing?,16,4,Does morality feel like choosing which story to pay attention to?,Right,7,,,
